rank,attraction_id,name,category,neighborhood,rating,review_count,travelers_choice,open_status,booking_available,description,url
599,15528818,Parroquia de Santa María del Taulat,(2),Churches & Cathedrals,3,2,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d15528818-Reviews-Parroquia_de_Santa_Maria_del_Taulat-Barcelona_Catalonia.html
600,12078457,Edificio Palacio de la Prensa,(7),Points of Interest & Landmarks • Architectural Buildings,3.7,7,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d12078457-Reviews-Edificio_Palacio_de_la_Prensa-Barcelona_Catalonia.html
601,15748404,Mercat de la Vall d'Hebron,(1),Farmers Markets,5,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d15748404-Reviews-Mercat_de_la_Vall_d_Hebron-Barcelona_Catalonia.html
602,8059863,Jardin de Can Sentmenat,(7),Gardens,3.9,7,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d8059863-Reviews-Jardin_de_Can_Sentmenat-Barcelona_Catalonia.html
603,8853852,Generalitat de Cataluna Memorial Democratic,(2),History Museums,3,2,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d8853852-Reviews-Generalitat_de_Cataluna_Memorial_Democratic-Barcelona_Catalonia.html
604,14009353,La Social,(1),Libraries,5,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d14009353-Reviews-La_Social-Barcelona_Catalonia.html
605,17815355,Casa Estape,(6),Points of Interest & Landmarks • Architectural Buildings,3.7,6,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d17815355-Reviews-Casa_Estape-Barcelona_Catalonia.html
606,10383990,Parque de la Nova Icaria,(8),Parks,3.4,8,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d10383990-Reviews-Parque_de_la_Nova_Icaria-Barcelona_Catalonia.html
607,15531902,Casa Queralto,(3),Architectural Buildings,4,3,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d15531902-Reviews-Casa_Queralto-Barcelona_Catalonia.html
608,8758557,Mistos Sculpture,Monuments & Statues,La Vall d'Hebron,3.4,11,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d8758557-Reviews-Mistos_Sculpture-Barcelona_Catalonia.html
609,15759096,Edifici de la Unió i el Fènix,Points of Interest & Landmarks,Eixample,4.4,12,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d15759096-Reviews-Edifici_de_la_Unio_i_el_Fenix-Barcelona_Catalonia.html
610,15816907,Casa Argelich,(2),Points of Interest & Landmarks • Architectural Buildings,4,2,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d15816907-Reviews-Casa_Argelich-Barcelona_Catalonia.html
611,17567204,Casa Comas d'Argemir,(1),Architectural Buildings,5,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d17567204-Reviews-Casa_Comas_d_Argemir-Barcelona_Catalonia.html
612,10312080,Monumento a Ignasi Barraquer,(9),Monuments & Statues,3.6,9,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d10312080-Reviews-Monumento_a_Ignasi_Barraquer-Barcelona_Catalonia.html
613,2223593,Museu de Carruatges del Foment,(4),Speciality Museums,4.5,4,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d2223593-Reviews-Museu_de_Carruatges_del_Foment-Barcelona_Catalonia.html
614,8178867,Jardins de Vil·la Cecília,(8),Gardens,4,8,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d8178867-Reviews-Jardins_de_Vil_la_Cecilia-Barcelona_Catalonia.html
615,19240773,Quadriga de l'Aurora,(7),Monuments & Statues,4.3,7,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d19240773-Reviews-Quadriga_de_l_Aurora-Barcelona_Catalonia.html
616,17675600,Cementiri Les Corts,(2),Cemeteries,4.5,2,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d17675600-Reviews-Cementiri_Les_Corts-Barcelona_Catalonia.html
617,14945268,Babuino Gallery,(2),Antique Shops,4,2,FALSE,,,"Babuino Gallery offers International Art, Design and Antiques, Fine Art and Antique Glass and Porcelain. Estate and Studio Jewellery and watches.",https://www.tripadvisor.com/Attraction_Review-g187497-d14945268-Reviews-Babuino_Gallery-Barcelona_Catalonia.html
618,19240721,La Nit,(4),Monuments & Statues,3.5,4,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d19240721-Reviews-La_Nit-Barcelona_Catalonia.html
619,3366947,Setba Foundation,(7),Art Galleries,3.9,7,FALSE,,,"Setba Foundation works through art and culture to achieve the social integration of weaker groups, to support emerging artists, to promote sustainability and recovery of the historical memory of Barcelona…",https://www.tripadvisor.com/Attraction_Review-g187497-d3366947-Reviews-Setba_Foundation-Barcelona_Catalonia.html
620,15343242,Centre Cívic Cristaleries Planell,(2),Civic Centres,3.5,2,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d15343242-Reviews-Centre_Civic_Cristaleries_Planell-Barcelona_Catalonia.html
621,15600750,Jardins De Maria Canardo Lacasta,(1),Gardens,4,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d15600750-Reviews-Jardins_De_Maria_Canardo_Lacasta-Barcelona_Catalonia.html
622,12493543,Le Blanc,(2),Antique Shops,4,2,FALSE,,,Your little brocanter in the heart of Barcelona. Furniture rental and selling selected pieces,https://www.tripadvisor.com/Attraction_Review-g187497-d12493543-Reviews-Le_Blanc-Barcelona_Catalonia.html
623,10050149,Viŀla Joana,(7),Speciality Museums,4.3,7,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d10050149-Reviews-Villa_Joana-Barcelona_Catalonia.html
624,15660334,Biblioteca Joan Miró,(2),Libraries,3.5,2,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d15660334-Reviews-Biblioteca_Joan_Miro-Barcelona_Catalonia.html
625,15565870,Parròquia de Santa Madrona,(2),Churches & Cathedrals,4.5,2,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d15565870-Reviews-Parroquia_de_Santa_Madrona-Barcelona_Catalonia.html
626,10457482,UAB Idiomes,(6),Architectural Buildings,4.2,6,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d10457482-Reviews-UAB_Idiomes-Barcelona_Catalonia.html
627,15083716,Cementerio de Sant Gervasi,(3),Cemeteries,3.3,3,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d15083716-Reviews-Cementerio_de_Sant_Gervasi-Barcelona_Catalonia.html
628,17567258,Parroquia de San Juan Bautista de Gracia,(4),Churches & Cathedrals,3.5,4,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d17567258-Reviews-Parroquia_de_San_Juan_Bautista_de_Gracia-Barcelona_Catalonia.html
629,8380351,Crisolart Galleries,(2),Art Galleries,2,2,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d8380351-Reviews-Crisolart_Galleries-Barcelona_Catalonia.html
630,10383958,Parque lineal de Garcia Faria,(6),Parks,4,6,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d10383958-Reviews-Parque_lineal_de_Garcia_Faria-Barcelona_Catalonia.html
631,17611481,Església de les Llars Mundet,(1),Churches & Cathedrals,5,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d17611481-Reviews-Esglesia_de_les_Llars_Mundet-Barcelona_Catalonia.html
632,12364291,Mirador del Migdia,(1),Lookouts,4,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d12364291-Reviews-Mirador_del_Migdia-Barcelona_Catalonia.html
633,17624574,Fuente del Nino Pescador,(2),Fountains,4,2,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d17624574-Reviews-Fuente_del_Nino_Pescador-Barcelona_Catalonia.html
634,16657859,Casa Enric Llorens de Grau,(1),Architectural Buildings,4,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d16657859-Reviews-Casa_Enric_Llorens_de_Grau-Barcelona_Catalonia.html
635,12844911,Jardin de Villa Florida,(4),Gardens,3.5,4,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d12844911-Reviews-Jardin_de_Villa_Florida-Barcelona_Catalonia.html
636,15663481,El parque de las Aigües,(4),Parks,3.5,4,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d15663481-Reviews-El_parque_de_las_Aigues-Barcelona_Catalonia.html
637,15337690,Espai Bombers Parc De La Prevenció,(3),Speciality Museums,4.7,3,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d15337690-Reviews-Espai_Bombers_Parc_De_La_Prevencio-Barcelona_Catalonia.html
638,10529420,Patricio Minconi Jewelry Essence,(4),Art Galleries,4.3,4,FALSE,,,"Jewelry inspired by nature All our pieces are directly made from twigs, seeds, or any natural element. Everything handmade our workshop in barcelona",https://www.tripadvisor.com/Attraction_Review-g187497-d10529420-Reviews-Patricio_Minconi_Jewelry_Essence-Barcelona_Catalonia.html
639,16655972,Nuestra Señora de Pompeya,(7),Churches & Cathedrals,3.7,7,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d16655972-Reviews-Nuestra_Senora_de_Pompeya-Barcelona_Catalonia.html
640,17143159,Real Academia de Ciencias y Artes de Barcelona,(4),Points of Interest & Landmarks • Architectural Buildings,3.5,4,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d17143159-Reviews-Real_Academia_de_Ciencias_y_Artes_de_Barcelona-Barcelona_Catalonia.html
641,19220131,Busto do Actor Iscle Soler,(7),Points of Interest & Landmarks • Monuments & Statues,3.4,7,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d19220131-Reviews-Busto_do_Actor_Iscle_Soler-Barcelona_Catalonia.html
642,19220335,Fuente en La Placa Urquinaona,(5),Points of Interest & Landmarks • Fountains,3.4,5,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d19220335-Reviews-Fuente_en_La_Placa_Urquinaona-Barcelona_Catalonia.html
643,10068129,Instituto Mental de la Santa Creu,(7),Historic Sites • Points of Interest & Landmarks,4.3,7,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d10068129-Reviews-Instituto_Mental_de_la_Santa_Creu-Barcelona_Catalonia.html
644,17567246,Campanar de Gracia,(6),Points of Interest & Landmarks,4.2,6,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d17567246-Reviews-Campanar_de_Gracia-Barcelona_Catalonia.html
645,14922526,Escola Catalana de Surf,(1),Sports Camps & Clinics,5,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d14922526-Reviews-Escola_Catalana_de_Surf-Barcelona_Catalonia.html
646,19240658,Teodor Llorente,(7),Monuments & Statues,3.3,7,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d19240658-Reviews-Teodor_Llorente-Barcelona_Catalonia.html
647,17690464,Avinguda Gaudi,(8),Scenic Walking Areas,3.8,8,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d17690464-Reviews-Avinguda_Gaudi-Barcelona_Catalonia.html
648,7739085,Galeria Miquel Alzueta,(3),Art Galleries,3,3,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d7739085-Reviews-Galeria_Miquel_Alzueta-Barcelona_Catalonia.html
649,17727180,Emporion,(7),Monuments & Statues,3.9,7,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d17727180-Reviews-Emporion-Barcelona_Catalonia.html
650,6889610,Taller Creativo Bencini Barcelona,(7),Points of Interest & Landmarks,4.3,7,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d6889610-Reviews-Taller_Creativo_Bencini_Barcelona-Barcelona_Catalonia.html
651,8291278,Silvia Sennacheribbo,(3),Art Galleries,2.3,3,FALSE,,,"Silvia Sennacheribbo is an art gallery and exhibition showroom of modern and contemporary Spanish masters, and decorative art. It is also a workshop (3 in Barcelona) for customized frames and mirrors…",https://www.tripadvisor.com/Attraction_Review-g187497-d8291278-Reviews-Silvia_Sennacheribbo-Barcelona_Catalonia.html
652,17720305,Jardins de la Reina Victoria,(2),Parks,3,2,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d17720305-Reviews-Jardins_de_la_Reina_Victoria-Barcelona_Catalonia.html
653,19240617,Homenaje a Víctor Balaguer,(8),Monuments & Statues,3.6,8,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d19240617-Reviews-Homenaje_a_Victor_Balaguer-Barcelona_Catalonia.html
654,15528870,Parroquia de Sant Francesc de Paula,(3),Churches & Cathedrals,3.3,3,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d15528870-Reviews-Parroquia_de_Sant_Francesc_de_Paula-Barcelona_Catalonia.html
655,19244681,Memorial a Pompeu Fabra,(3),Points of Interest & Landmarks • Monuments & Statues,3.7,3,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d19244681-Reviews-Memorial_a_Pompeu_Fabra-Barcelona_Catalonia.html
656,19240891,Montseny,(6),Monuments & Statues,3,6,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d19240891-Reviews-Montseny-Barcelona_Catalonia.html
657,19240565,Monumento a Emili Vilanova,(4),Monuments & Statues,3.8,4,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d19240565-Reviews-Monumento_a_Emili_Vilanova-Barcelona_Catalonia.html
658,15532135,Casa Fargas,(5),Points of Interest & Landmarks • Architectural Buildings,4,5,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d15532135-Reviews-Casa_Fargas-Barcelona_Catalonia.html
659,15612414,Museu Africà Daniel Comboni,(1),Speciality Museums,4,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d15612414-Reviews-Museu_Africa_Daniel_Comboni-Barcelona_Catalonia.html
660,15532146,Casa Evarist Juncosa,(5),Points of Interest & Landmarks • Architectural Buildings,4.2,5,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d15532146-Reviews-Casa_Evarist_Juncosa-Barcelona_Catalonia.html
661,17614208,Jardines De Menendez & Pelayo,(2),Gardens,4,2,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d17614208-Reviews-Jardines_De_Menendez_Pelayo-Barcelona_Catalonia.html
662,4579128,El Quatre Barcelona,(4),Art Galleries,4.5,4,FALSE,,,Art Gallery with an annual programming of exhibitions of painting and sculpture of young and consecrated artists of the contemporary Spanish art. Free entry to see thet most current realism and figurative…,https://www.tripadvisor.com/Attraction_Review-g187497-d4579128-Reviews-El_Quatre_Barcelona-Barcelona_Catalonia.html
663,17571266,Placa de l'Armada,(2),Points of Interest & Landmarks,4,2,FALSE,,,"The square on montjuic mountain, next to the gondola lift station and the Miramar hotel.",https://www.tripadvisor.com/Attraction_Review-g187497-d17571266-Reviews-Placa_de_l_Armada-Barcelona_Catalonia.html
664,19409606,Pla de Palau Lampposts Antoni Gaudi,(6),Points of Interest & Landmarks • Monuments & Statues,4.2,6,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187497-d19409606-Reviews-Pla_de_Palau_Lampposts_Antoni_Gaudi-Barcelona_Catalonia.html
665,16726400,Monumento a Blancanieves,(3),Monuments & Statues,3.3,3,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d16726400-Reviews-Monumento_a_Blancanieves-Barcelona_Catalonia.html
666,12277155,Esart Galeria,(1),Art Galleries,4,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d12277155-Reviews-Esart_Galeria-Barcelona_Catalonia.html
667,19240614,Maria Aguilo,(7),Monuments & Statues,3.3,7,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d19240614-Reviews-Maria_Aguilo-Barcelona_Catalonia.html
669,19240714,Deessa de Josep Dunyach,(4),Monuments & Statues,3.8,4,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d19240714-Reviews-Deessa_de_Josep_Dunyach-Barcelona_Catalonia.html
670,10489108,Palau Fivaller,(9),Historic Sites • Architectural Buildings,3.3,9,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d10489108-Reviews-Palau_Fivaller-Barcelona_Catalonia.html
671,19274267,La Industria Agapit Vallmitjana i Barbany,(6),Points of Interest & Landmarks • Monuments & Statues,4,6,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d19274267-Reviews-La_Industria_Agapit_Vallmitjana_i_Barbany-Barcelona_Catalonia.html
672,13237784,Jardins de la Industria,(2),Parks • Playgrounds,2,2,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d13237784-Reviews-Jardins_de_la_Industria-Barcelona_Catalonia.html
673,17388617,La Capella,(6),Speciality Museums,4,6,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d17388617-Reviews-La_Capella-Barcelona_Catalonia.html
674,13201766,Jardins de Safo,(3),Parks • Playgrounds,3,3,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d13201766-Reviews-Jardins_de_Safo-Barcelona_Catalonia.html
675,13119346,Centre d'Interpretació dels Tres Tombs de Sant Andreu,(3),Speciality Museums • History Museums,4.7,3,FALSE,,,"Located inside the compound of Fabra y Coats, Can Fontanet is an old stables rehabilitated and transformed into an exhibition space with audiovisuals, carriage and ornaments. The origins and causes…",https://www.tripadvisor.com/Attraction_Review-g187497-d13119346-Reviews-Centre_d_Interpretacio_dels_Tres_Tombs_de_Sant_Andreu-Barcelona_Catalonia.html
676,19274234,Tarragona de Jaume Otero,(8),Points of Interest & Landmarks • Monuments & Statues,3.9,8,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d19274234-Reviews-Tarragona_de_Jaume_Otero-Barcelona_Catalonia.html
677,10391587,Jardi de les Escultures,(8),Points of Interest & Landmarks • Parks,3.5,8,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d10391587-Reviews-Jardi_de_les_Escultures-Barcelona_Catalonia.html
678,19611550,El Corte Ingles Can Drago,(6),Department Stores,4.2,6,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d19611550-Reviews-El_Corte_Ingles_Can_Drago-Barcelona_Catalonia.html
679,6534254,Centre d'Estudis I Documentacio Del Macba,(5),Points of Interest & Landmarks,3.4,5,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d6534254-Reviews-Centre_d_Estudis_I_Documentacio_Del_Macba-Barcelona_Catalonia.html
680,19240352,El Caçador de Lleons,(7),Monuments & Statues,3.4,7,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d19240352-Reviews-El_Cacador_de_Lleons-Barcelona_Catalonia.html
681,19274252,Treball de Llucia Osle,(7),Points of Interest & Landmarks • Monuments & Statues,4.1,7,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d19274252-Reviews-Treball_de_Llucia_Osle-Barcelona_Catalonia.html
682,19274239,Lleida de Joan Borrell,(5),Points of Interest & Landmarks • Monuments & Statues,4,5,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d19274239-Reviews-Lleida_de_Joan_Borrell-Barcelona_Catalonia.html
683,19274262,L'Agricultura de Venanci Vallmitjana,(6),Points of Interest & Landmarks • Monuments & Statues,3.8,6,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d19274262-Reviews-L_Agricultura_de_Venanci_Vallmitjana-Barcelona_Catalonia.html
684,15343268,Comision Nacional De Los Mercados & La Competencia,(3),Government Buildings,3.7,3,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d15343268-Reviews-Comision_Nacional_De_Los_Mercados_La_Competencia-Barcelona_Catalonia.html
